,actual,original_pattern
975,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
976,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
977,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
978,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
979,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
980,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
981,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
982,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
983,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
984,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
985,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
986,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
987,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
988,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
989,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
990,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
991,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
992,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
993,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
994,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
995,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
996,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
997,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
998,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
999,activity_03-activity_01-activity_03-activity_05,activity_03-activity_01-activity_03-activity_05
